TestDate,Time,MIS,Point 1571,Point 1572,Point 1573,Point 1574,Point 1575,Point 1576,Temperature,Current,RCTA Occupied BW,BSD Occupied BW,Power,Point 1481,Point 1666,Point 1667,Point 1668,Point 1669,Antenna1 GetTxPower,Antenna2 GetTxPower,Antenna1 GetCenterFrequency,Antenna2 GetCenterFrequency,Antenna1 GetCwLeakage,Antenna2 GetCwLeakage,Temperature,Delta,,
2015-09-22,00:00:29,154980056006,62347,3434A,15W38,21154,98005,6006,25.70864,286.651,175.977,83.792,11.740574,2565,6,4,6,4,11.759122,7.947946,24.201696,24.201695,26.281760,25.044652,31.42371,5.715070,
2015-09-22,00:02:05,154980055996,62347,3434A,15W38,21154,98005,5996,26.381,284.675,174.819,84.226,12.068083,2531,7,4,7,4,12.064563,7.288486,24.201711,24.201710,26.568394,25.391616,32.40424,6.023240,
2015-09-22,00:02:57,154980055986,62347,3434A,15W38,21154,98005,5986,26.26894,290.969,167.873,83.792,12.359951,2515,8,4,8,4,12.312181,7.983887,24.201715,24.201715,42.998178,38.758013,32.90851,6.639570,
2015-09-22,00:04:27,154980055975,62347,3434A,15W38,21154,98005,5975,26.52108,283.805,177.135,79.450,12.050124,2525,7,4,7,4,12.028584,9.353238,24.201699,24.201698,34.822645,33.635134,32.60035,6.079270,
2015-09-22,00:05:57,154980056116,62347,3434A,15W38,21154,98005,6116,26.63314,286.584,158.032,82.923,11.865171,2517,7,4,7,4,11.859557,7.071396,24.201748,24.201748,33.201572,32.295787,32.82447,6.191330,
2015-09-22,00:07:28,154980056126,62347,3434A,15W38,21154,98005,6126,26.9413,286.617,171.925,83.792,12.252456,2506,8,4,8,4,12.182795,7.473296,24.201705,24.201704,31.569863,29.932984,33.0766,6.135300,
2015-09-22,00:08:58,154980056171,62347,3434A,15W38,21154,98005,6171,26.26894,285.385,175.977,82.923,12.196480,2531,7,4,7,4,12.194493,8.330483,24.201753,24.201752,27.700768,26.819599,32.46027,6.191330,
2015-09-22,00:10:36,154980056163,62347,3434A,15W38,21154,98005,6163,26.9413,289.836,173.661,83.792,12.126069,2498,7,4,7,4,12.091628,7.754074,24.201763,24.201762,31.773468,30.382743,33.41278,6.471480,
2015-09-22,00:12:02,154980056181,62347,3434A,15W38,21154,98005,6181,26.80123,287.534,155.716,83.357,5.333291,1.757080,24.201703,24.201703,21.789546,20.754558,32.71241,5.911180,
2015-09-22,00:17:24,154980056151,62347,3434A,15W38,21154,98005,6151,26.82924,290.819,174.819,83.792,12.370123,2512,8,4,8,4,12.395797,6.822809,24.201713,24.201713,34.244878,36.848995,32.99256,6.163320,
2015-09-22,00:18:57,154980055956,62347,3434A,15W38,21154,98005,5956,26.71718,288.195,175.398,80.318,12.891996,9.851282,24.201718,24.201718,29.046214,28.247391,32.54432,5.827140,
2015-09-22,00:20:26,154980056142,62347,3434A,15W38,21154,98005,6142,26.43703,283.599,157.453,84.226,11.952297,2538,6,4,6,4,11.922237,6.477104,24.201772,24.201771,34.370219,32.613770,32.23615,5.799120,
2015-09-22,00:21:59,154980056211,62347,3434A,15W38,21154,98005,6211,26.82924,287.287,160.347,82.923,12.345643,2512,8,4,8,4,12.311598,8.013467,24.201750,24.201749,31.141944,29.684182,32.8805,6.051260,
2015-09-22,00:23:30,154980056203,62347,3434A,15W38,21154,98005,6203,26.60512,289.627,171.925,82.055,12.845410,9.528443,24.201719,24.201718,38.056038,36.171859,32.57233,5.967210,
2015-09-22,00:25:02,154980056292,62347,3434A,15W38,21154,98005,6292,28.79029,287.841,173.082,84.226,11.713052,2472,6,4,6,4,11.680742,6.408069,24.201705,24.201704,26.319826,24.954326,33.94507,5.154780,
2015-09-22,00:26:41,154980056295,62347,3434A,15W38,21154,98005,6295,26.7452,287.422,159.190,84.226,12.107214,2511,10,4,10,4,12.537050,7.755621,24.201728,24.201728,28.205998,27.754748,32.93653,6.191330,
2015-09-22,00:28:23,154980056296,62347,3434A,15W38,21154,98005,6296,25.93276,291.191,175.977,84.226,11.771959,2553,5,4,5,4,11.741854,6.750793,24.201740,24.201739,25.885857,25.309016,31.84394,5.911180,
2015-09-22,00:29:59,154980056284,62347,3434A,15W38,21154,98005,6284,26.60512,290.429,173.082,81.187,11.536110,2526,5,4,5,4,11.508458,8.218187,24.201682,24.201681,26.896690,26.383812,32.62836,6.023240,
2015-09-22,00:31:28,154980056275,62347,3434A,15W38,21154,98005,6275,26.15688,287.624,171.346,83.792,12.438854,2528,11,4,11,4,12.770752,7.449016,24.201688,24.201688,29.457605,28.467426,32.46027,6.303390,
2015-09-22,00:33:00,154980056276,62347,3434A,15W38,21154,98005,6276,25.70864,288.179,168.452,83.792,12.320570,2550,8,4,8,4,12.291562,6.325836,24.201673,24.201672,39.200484,43.726072,31.87195,6.163310,
2015-09-22,00:34:53,154980056304,62347,3434A,15W38,21154,98005,6304,25.2604,285.125,155.716,80.318,12.310014,2577,5,4,5,4,12.330892,8.371367,24.201785,24.201784,28.858034,27.872307,31.19959,5.939190,
2015-09-22,00:36:21,154980056354,62347,3434A,15W38,21154,98005,6354,26.77321,288.879,167.873,83.792,11.871242,2522,6,4,6,4,11.890625,6.859720,24.201668,24.201668,36.097783,33.791519,32.65638,5.883170,
2015-09-22,00:37:55,154980056361,62347,3434A,15W38,21154,98005,6361,26.21291,287.270,175.977,84.226,12.165790,2534,9,4,9,4,12.209666,7.105690,24.201748,24.201748,29.410949,28.625423,32.32019,6.107280,
2015-09-22,00:39:28,154980056334,62347,3434A,15W38,21154,98005,6334,26.71718,283.766,164.399,84.226,11.926996,2520,6,4,6,4,11.874485,7.973766,24.201711,24.201710,24.078732,23.578418,32.76844,6.051260,
2015-09-22,00:41:28,154980056373,62347,3434A,15W38,21154,98005,6373,27.83778,280.342,166.715,84.226,12.085402,2478,7,4,7,4,12.117253,6.950479,24.201748,24.201747,32.389146,30.640886,33.86103,6.023250,
2015-09-22,00:42:36,154980056341,62347,3434A,15W38,21154,98005,6341,27.10939,285.918,173.661,83.357,11.513273,2515,5,4,5,4,12.255564,8.929776,24.201690,24.201689,25.939999,25.178615,32.85248,5.743090,
2015-09-22,00:44:06,154980056261,62347,3434A,15W38,21154,98005,6261,27.27748,287.002,160.347,83.792,12.363650,2499,5,4,5,4,12.358785,7.988933,24.201723,24.201722,25.734468,24.345096,33.32874,6.051260,
2015-09-22,00:45:34,154980056241,62347,3434A,15W38,21154,98005,6241,27.10939,288.088,174.240,84.226,12.048402,2500,7,4,7,4,12.032211,7.222700,24.201705,24.201704,26.285607,24.869222,33.32874,6.219350,
2015-09-22,00:47:06,154980056232,62347,3434A,15W38,21154,98005,6232,26.52108,284.058,169.609,82.489,12.093809,2522,7,4,7,4,12.070812,8.368930,24.201698,24.201698,27.386668,26.040011,32.65638,6.135300,
2015-09-22,00:48:36,154980056222,62347,3434A,15W38,21154,98005,6222,27.05336,287.714,168.452,82.923,12.395476,2497,8,4,8,4,12.367167,8.234676,24.201767,24.201767,35.501022,33.234459,33.41278,6.359420,
2015-09-22,00:49:28,154980056251,62347,3434A,15W38,21154,98005,6251,27.13741,285.258,174.819,83.357,11.878707,2495,7,4,7,4,11.864529,7.756368,24.201698,24.201697,27.081726,25.970542,33.41278,6.275370,
2015-09-22,00:50:59,154980056254,62347,3434A,15W38,21154,98005,6254,27.47359,287.089,159.768,83.792,11.792335,2492,6,4,6,4,11.786462,7.512516,24.201657,24.201656,28.248118,26.573576,33.55286,6.079270,
2015-09-22,00:56:23,154980056393,62347,3433A,15W38,21154,98005,6393,26.91329,288.562,162.084,83.792,12.258049,2505,10,4,10,4,12.602321,7.909912,24.201724,24.201723,30.469382,29.513366,33.13263,6.219340,
2015-09-22,00:57:25,154980056406,62347,3433A,15W38,21154,98005,6406,26.12886,285.003,177.135,79.884,12.340063,2524,7,4,7,4,12.282629,9.335526,24.201744,24.201743,32.551749,31.685601,32.65638,6.527520,
2015-09-22,01:11:20,154980056384,62347,3433A,15W38,21154,98005,6384,23.21529,286.987,159.768,84.226,12.458682,2633,10,4,10,4,12.425843,7.369223,24.201762,24.201761,27.193457,26.690327,29.63075,6.415460,
2015-09-22,01:13:20,154980056414,62347,3433A,15W38,21154,98005,6414,27.52962,287.802,169.609,82.489,11.156068,11.133334,7.523492,24.201721,24.201720,37.034955,33.411241,33.21668,5.687060,
2015-09-22,01:15:03,154980056423,62347,3433A,15W38,21154,98005,6423,26.77321,288.983,161.505,83.792,12.181903,2522,6,4,6,4,12.140570,8.185323,24.201731,24.201731,32.170779,31.553607,*****,441000962135289145843813716884818380442752499477494319420453814030587277995390193360371167357462906985952628185908815464368285997138210924267738086108233657641358618987072609689215016171600871424.000000,
2015-09-22,01:19:44,
2015-09-22,05:23:09,
2015-09-22,05:24:25,
2015-09-22,05:25:39,
2015-09-22,05:27:02,
2015-09-22,05:28:55,142280103484,62662,6007A,15W38,21142,28010,3484,26.29696,307.925,164.978,12.041572,15.410161,11.851249,15.315932,2577,1168,22,27,18,27,946,620,505,13,19,11,19,15.422201,15.310996,24.055050,24.055049,33.936602,33.395876,31.11555,4.818590,
2015-09-22,05:30:24,142280103495,62662,6007A,15W38,21142,28010,3495,26.96932,311.017,166.715,12.030105,15.146132,12.249063,15.266260,2539,1089,17,27,15,27,953,615,537,11,14,10,14,15.141134,15.281123,24.060676,24.060676,33.133800,32.837300,32.26416,5.294840,
2015-09-22,05:32:53,142280103515,62662,6007A,15W38,21142,28010,3515,26.43703,311.599,164.978,12.362287,15.204196,11.797265,15.190987,2560,1049,16,27,14,27,879,629,484,11,12,9,12,15.196677,15.173987,24.060650,24.060650,33.537244,33.183090,31.61982,5.182790,
2015-09-22,05:34:18,142280103533,62662,6007A,15W38,21142,28010,3533,26.21291,307.245,165.557,12.043796,15.320756,12.206235,15.456761,2574,976,19,27,17,27,867,529,480,12,16,11,16,15.284654,15.411877,24.060616,24.060616,34.286799,33.993484,31.25562,5.042710,
2015-09-22,05:35:38,142280103455,62662,6007A,15W38,21142,28010,3455,24.47597,320.399,164.399,11.951661,15.460523,12.254439,15.079317,2622,1187,16,27,13,27,926,633,556,10,12,9,12,15.452693,15.078734,24.060725,24.060724,32.467757,31.497577,29.99495,5.518980,
2015-09-22,05:36:59,142280103422,62662,6007A,15W38,21142,28010,3422,26.26894,309.050,164.399,12.017691,15.154556,12.407610,15.152580,2577,1010,19,27,16,27,836,567,510,12,16,11,16,15.132987,15.142740,24.060688,24.060687,32.269478,31.775276,31.17158,4.902640,
2015-09-22,05:37:51,142280103545,62662,6007A,15W38,21142,28010,3545,27.10939,304.053,167.294,12.444422,15.487087,12.116373,15.448015,2538,1213,21,27,18,27,1038,706,569,13,17,11,17,15.451063,15.433749,24.060709,24.060708,34.286573,33.832960,32.29218,5.182790,
2015-09-22,05:39:26,142280103551,62662,6007A,15W38,21142,28010,3551,26.60512,310.063,166.136,12.196742,15.327314,11.956583,15.404131,2558,1184,19,27,16,27,981,660,510,12,15,10,15,15.347105,15.419389,24.055051,24.055050,33.628880,33.305799,31.67585,5.070730,
2015-09-22,05:42:45,142280103555,62662,6007A,15W38,21142,28010,3555,27.89381,307.671,166.136,12.222207,15.190827,11.983599,15.315666,2524,1084,17,27,14,27,865,613,471,11,14,9,14,15.152828,15.304734,24.055093,24.055093,33.894924,33.351918,32.60035,4.706540,
2015-09-22,05:48:30,142280103505,62662,6007A,15W38,21142,28010,3505,24.53201,304.736,165.557,12.438499,15.305888,12.167967,15.151964,2632,1106,18,27,15,27,888,649,523,12,14,10,14,15.311674,15.156891,24.060729,24.060729,33.303448,32.693142,29.65876,5.126750,
2015-09-22,05:52:28,142280103573,62662,6007A,15W38,21142,28010,3573,27.13741,303.717,164.399,12.033505,15.439585,12.228312,15.205717,2538,977,18,27,15,27,788,522,469,11,14,10,14,15.442439,15.200283,24.060710,24.060709,33.042216,32.450169,32.29218,5.154770,
2015-09-22,05:54:02,142280103562,62662,6007A,15W38,21142,28010,3562,26.85726,308.150,165.557,11.925692,15.259189,12.235485,15.011055,2541,1065,16,27,13,27,841,552,482,10,13,9,13,15.225642,15.018899,24.055078,24.055077,32.589570,31.804049,32.12409,5.266830,
2015-09-22,05:55:14,142280103581,62662,6007A,15W38,21142,28010,3581,26.29696,305.866,164.399,12.326406,15.457869,11.851232,15.219402,2553,1077,17,27,14,27,851,585,457,11,13,9,13,15.421366,15.210987,24.055052,24.055052,33.718040,32.936295,31.89997,5.603010,
2015-09-22,05:56:48,142280103586,62662,6007A,15W38,21142,28010,3586,26.68917,305.726,166.715,12.114175,15.444926,11.552867,15.176700,2538,1137,16,27,13,27,883,603,459,10,12,8,12,15.402734,15.173671,24.054997,24.054997,34.114303,33.259944,32.29218,5.603010,
2015-09-22,05:58:33,142280103446,62662,6007A,15W38,21142,28010,3446,26.35299,305.553,165.557,12.101363,15.337799,11.863655,15.470840,2564,1105,21,27,18,27,941,594,489,13,18,11,18,15.352461,15.431145,24.055141,24.055140,32.802807,32.410129,31.56379,5.210800,
2015-09-22,05:59:32,142280103434,62662,6007A,15W38,21142,28010,3434,26.80123,307.083,166.715,11.997274,15.448017,12.278087,15.246230,2538,1080,18,27,15,27,892,579,518,11,14,10,14,15.415322,15.247496,24.060684,24.060683,32.826636,32.212871,32.34821,5.546980,
2015-09-22,06:41:50,155380045233,62347,3419A,15W38,21155,38004,5233,25.56856,287.969,158.611,84.226,12.098913,2552,8,4,8,4,12.108043,6.709149,24.201658,24.201657,26.705853,25.221422,31.78791,6.219350,
2015-09-22,07:01:36,
2015-09-22,07:09:11,
2015-09-22,07:13:59,154980056733,62347,3433A,15W38,21154,98005,6733,25.51253,286.537,176.556,83.792,11.707210,2558,5,4,5,4,13.022069,8.410483,24.201722,24.201721,31.378366,30.265203,31.73188,6.219350,
2015-09-22,07:16:30,154980056712,62347,3433A,15W38,21154,98005,6712,26.07283,284.657,169.030,80.318,11.787575,2554,5,4,5,4,12.802567,9.661915,24.201700,24.201699,26.330554,25.329394,31.73188,5.659050,
2015-09-22,07:17:49,154980056753,62347,3433A,15W38,21154,98005,6753,26.26894,289.588,175.398,84.226,12.460270,2514,10,4,10,4,12.814633,8.277343,24.201721,24.201720,28.932193,27.834605,32.90851,6.639570,
2015-09-22,07:20:08,154980056741,62347,3433A,15W38,21154,98005,6741,26.49306,288.490,155.716,84.226,12.483103,2532,5,4,5,4,12.486263,7.969157,24.201693,24.201692,30.157841,28.713827,32.46027,5.967210,
2015-09-22,07:21:41,154980056744,62347,3433A,15W38,21154,98005,6744,26.29696,289.022,166.136,83.792,12.390400,2537,6,4,6,4,12.440888,7.593598,24.201909,24.201909,30.577415,29.724020,32.29218,5.995220,
2015-09-22,07:23:51,154980056723,62347,3433A,15W38,21154,98005,6723,26.29696,284.667,169.609,84.660,11.959779,2531,7,4,7,4,11.952388,6.623402,24.201752,24.201751,28.982943,28.051805,32.43225,6.135290,
2015-09-22,07:25:36,154980056786,62347,3433A,15W38,21154,98005,6786,26.10085,289.138,175.977,84.226,12.321304,2530,6,4,6,4,12.262204,7.429915,24.201736,24.201735,28.263252,27.450343,32.5163,6.415450,
2015-09-22,07:27:01,154980056775,62347,3433A,15W38,21154,98005,6775,26.32497,283.842,171.346,84.226,12.030767,2522,8,4,8,4,12.059220,7.162959,24.201731,24.201730,29.668316,28.016201,32.68439,6.359420,
2015-09-22,07:28:55,154980056776,62347,3433A,15W38,21154,98005,6776,26.63314,285.935,160.926,84.226,12.414112,2526,6,4,6,4,12.416463,6.700745,24.201709,24.201709,26.580313,25.075107,32.54432,5.911180,
2015-09-22,07:32:21,154980056764,62347,3433A,15W38,21154,98005,6764,26.49306,288.716,174.819,84.226,12.077285,2516,8,4,8,4,12.050724,6.487321,24.201687,24.201686,28.185728,26.276843,32.8805,6.387440,
2015-09-22,07:33:53,154980056793,62347,3433A,15W38,21154,98005,6793,26.77321,288.662,175.398,83.792,12.395645,2531,5,4,5,4,12.317789,8.455805,24.201724,24.201723,29.139336,27.378527,32.37622,5.603010,
2015-09-22,07:54:08,142080136613,62662,6008A,15W38,21142,08013,6613,26.40902,308.778,166.136,12.374706,15.490727,12.456379,15.171467,2568,918,16,21,13,21,738,502,445,10,12,9,12,15.508603,15.143343,24.060638,24.060638,32.535745,31.552555,32.37622,5.967200,
2015-09-22,08:07:18,142080136624,62662,6008A,15W38,21142,08013,6624,23.52346,306.486,164.399,12.293939,15.285846,11.850142,15.237456,2669,905,17,27,14,27,711,547,441,11,14,9,14,15.287054,15.235475,24.055088,24.055087,32.191483,31.543124,29.71479,6.191330,
2015-09-22,08:08:58,142080136634,62662,6008A,15W38,21142,08013,6634,27.44557,309.321,162.084,12.407041,15.472601,12.243229,15.235271,2550,1096,19,27,15,27,855,620,491,12,15,10,15,15.409449,15.231239,24.060661,24.060660,32.869650,31.933823,31.78791,4.342340,
2015-09-22,08:10:18,142080136645,62662,6008A,15W38,21142,08013,6645,26.49306,307.957,165.557,12.223768,15.443591,12.409688,15.105745,2561,975,16,21,13,21,777,532,471,10,12,9,12,15.402899,15.107229,24.060641,24.060641,32.140370,31.120719,31.61982,5.126760,
2015-09-22,08:14:34,142080136651,62662,6008A,15W38,21142,08013,6651,25.84871,308.995,166.715,11.793105,15.314139,12.005385,15.341946,2583,950,16,27,14,27,795,487,429,10,13,9,13,15.283080,14.772117,24.060680,24.060680,32.707132,32.322772,31.00349,5.154780,
